Date,Open,High,Low,Close,Adj Close,Volume
2014-09-17,0.140000,0.140000,0.130000,0.140000,0.140000,114800
2014-09-18,0.130000,0.140000,0.130000,0.130000,0.130000,198300
2014-09-19,0.130000,0.130000,0.130000,0.130000,0.130000,397900
2014-09-22,0.130000,0.140000,0.120000,0.130000,0.130000,229300
2014-09-23,0.130000,0.130000,0.130000,0.130000,0.130000,46100
2014-09-24,0.130000,0.130000,0.120000,0.120000,0.120000,146000
2014-09-25,0.130000,0.130000,0.120000,0.130000,0.130000,400100
2014-09-26,0.130000,0.130000,0.120000,0.130000,0.130000,23500
2014-09-29,0.140000,0.140000,0.130000,0.130000,0.130000,91800
2014-09-30,0.130000,0.130000,0.130000,0.130000,0.130000,65700
2014-10-01,0.120000,0.120000,0.120000,0.120000,0.120000,164800
2014-10-02,0.120000,0.120000,0.110000,0.110000,0.110000,216000
2014-10-03,0.120000,0.120000,0.110000,0.120000,0.120000,164000
2014-10-06,0.110000,0.110000,0.100000,0.100000,0.100000,626300
2014-10-07,0.110000,0.110000,0.110000,0.110000,0.110000,113000
2014-10-08,0.110000,0.110000,0.110000,0.110000,0.110000,113000
2014-10-09,0.110000,0.110000,0.110000,0.110000,0.110000,125600
2014-10-10,0.110000,0.110000,0.110000,0.110000,0.110000,8000
2014-10-14,0.110000,0.110000,0.100000,0.110000,0.110000,63400
2014-10-15,0.110000,0.110000,0.110000,0.110000,0.110000,115500
2014-10-16,0.100000,0.120000,0.100000,0.120000,0.120000,77200
2014-10-17,0.120000,0.120000,0.110000,0.110000,0.110000,163400
2014-10-20,0.110000,0.120000,0.100000,0.100000,0.100000,324100
2014-10-21,0.110000,0.110000,0.110000,0.110000,0.110000,89200
2014-10-22,0.110000,0.110000,0.100000,0.110000,0.110000,41500
2014-10-23,0.110000,0.110000,0.100000,0.100000,0.100000,35000
2014-10-24,0.100000,0.110000,0.100000,0.100000,0.100000,59700
2014-10-27,0.110000,0.110000,0.100000,0.100000,0.100000,375700
2014-10-28,0.100000,0.100000,0.100000,0.100000,0.100000,221500
2014-10-29,0.100000,0.100000,0.100000,0.100000,0.100000,215200
2014-10-30,0.100000,0.100000,0.100000,0.100000,0.100000,339500
2014-10-31,0.090000,0.090000,0.090000,0.090000,0.090000,265800
2014-11-03,0.090000,0.110000,0.090000,0.110000,0.110000,659100
2014-11-04,0.110000,0.110000,0.100000,0.100000,0.100000,49300
2014-11-05,0.100000,0.110000,0.100000,0.110000,0.110000,49000
2014-11-06,0.100000,0.110000,0.100000,0.100000,0.100000,68300
2014-11-07,0.110000,0.110000,0.110000,0.110000,0.110000,208400
2014-11-10,0.110000,0.110000,0.100000,0.110000,0.110000,214200
2014-11-11,null,null,null,null,null,null
2014-11-12,0.100000,0.110000,0.100000,0.110000,0.110000,149800
2014-11-13,0.100000,0.100000,0.100000,0.100000,0.100000,126500
2014-11-14,0.100000,0.100000,0.090000,0.100000,0.100000,612900
2014-11-17,0.100000,0.100000,0.100000,0.100000,0.100000,166900
2014-11-18,0.100000,0.100000,0.100000,0.100000,0.100000,610900
2014-11-19,0.100000,0.110000,0.100000,0.100000,0.100000,245900
2014-11-20,0.100000,0.110000,0.100000,0.110000,0.110000,306400
2014-11-21,0.110000,0.110000,0.100000,0.100000,0.100000,143400
2014-11-24,0.110000,0.110000,0.100000,0.100000,0.100000,199900
2014-11-25,0.110000,0.110000,0.100000,0.110000,0.110000,324500
2014-11-26,0.110000,0.110000,0.100000,0.110000,0.110000,128200
2014-11-27,0.100000,0.100000,0.100000,0.100000,0.100000,311500
2014-11-28,0.110000,0.110000,0.100000,0.100000,0.100000,158300
2014-12-01,0.100000,0.100000,0.100000,0.100000,0.100000,267700
2014-12-02,0.110000,0.110000,0.100000,0.100000,0.100000,202300
2014-12-03,0.100000,0.110000,0.100000,0.110000,0.110000,108100
2014-12-04,0.100000,0.110000,0.100000,0.110000,0.110000,152100
2014-12-05,0.110000,0.110000,0.100000,0.110000,0.110000,197200
2014-12-08,0.100000,0.110000,0.100000,0.100000,0.100000,377100
2014-12-09,0.100000,0.140000,0.100000,0.130000,0.130000,1270300
2014-12-10,0.120000,0.130000,0.120000,0.120000,0.120000,306400
2014-12-11,0.110000,0.120000,0.110000,0.110000,0.110000,631500
2014-12-12,0.110000,0.110000,0.110000,0.110000,0.110000,90200
2014-12-15,0.120000,0.120000,0.100000,0.100000,0.100000,495100
2014-12-16,0.110000,0.110000,0.100000,0.100000,0.100000,583700
2014-12-17,0.100000,0.110000,0.100000,0.100000,0.100000,213200
2014-12-18,0.100000,0.110000,0.100000,0.100000,0.100000,149900
2014-12-19,0.100000,0.110000,0.100000,0.100000,0.100000,211500
2014-12-22,0.110000,0.110000,0.100000,0.110000,0.110000,135400
2014-12-23,0.110000,0.110000,0.100000,0.100000,0.100000,298200
2014-12-24,0.110000,0.110000,0.100000,0.110000,0.110000,72600
2014-12-29,0.100000,0.120000,0.100000,0.120000,0.120000,503900
2014-12-30,0.110000,0.120000,0.110000,0.110000,0.110000,190700
2014-12-31,0.110000,0.110000,0.110000,0.110000,0.110000,34100
2015-01-02,0.120000,0.120000,0.110000,0.110000,0.110000,85700
2015-01-05,0.120000,0.120000,0.110000,0.120000,0.120000,284000
2015-01-06,0.120000,0.140000,0.120000,0.140000,0.140000,702700
2015-01-07,0.130000,0.130000,0.130000,0.130000,0.130000,86500
2015-01-08,0.130000,0.130000,0.130000,0.130000,0.130000,123400
2015-01-09,0.130000,0.130000,0.130000,0.130000,0.130000,238300
2015-01-12,0.130000,0.140000,0.130000,0.130000,0.130000,149000
2015-01-13,0.140000,0.170000,0.130000,0.160000,0.160000,2175000
2015-01-14,0.150000,0.150000,0.130000,0.140000,0.140000,581500
2015-01-15,0.140000,0.150000,0.140000,0.140000,0.140000,1178300
2015-01-16,0.150000,0.160000,0.140000,0.160000,0.160000,402200
2015-01-19,0.150000,0.160000,0.150000,0.160000,0.160000,80000
2015-01-20,0.160000,0.170000,0.160000,0.170000,0.170000,1126000
2015-01-21,0.170000,0.170000,0.160000,0.160000,0.160000,407300
2015-01-22,0.160000,0.170000,0.150000,0.160000,0.160000,152800
2015-01-23,0.160000,0.160000,0.150000,0.160000,0.160000,215500
2015-01-26,0.150000,0.160000,0.140000,0.160000,0.160000,611700
2015-01-27,0.160000,0.160000,0.150000,0.150000,0.150000,257400
2015-01-28,0.160000,0.160000,0.140000,0.150000,0.150000,148400
2015-01-29,0.140000,0.160000,0.140000,0.140000,0.140000,352500
2015-01-30,0.140000,0.160000,0.140000,0.160000,0.160000,270000
2015-02-02,0.150000,0.210000,0.150000,0.200000,0.200000,1696700
2015-02-03,0.190000,0.200000,0.170000,0.200000,0.200000,947200
2015-02-04,0.200000,0.210000,0.190000,0.210000,0.210000,796200
2015-02-05,0.200000,0.200000,0.180000,0.180000,0.180000,828100
2015-02-06,0.180000,0.220000,0.170000,0.220000,0.220000,2009400
2015-02-09,0.180000,0.240000,0.180000,0.220000,0.220000,1347100
2015-02-10,0.220000,0.220000,0.190000,0.190000,0.190000,1015800
2015-02-11,0.200000,0.210000,0.180000,0.190000,0.190000,1340500
2015-02-12,0.190000,0.220000,0.180000,0.200000,0.200000,1469100
2015-02-13,0.200000,0.200000,0.180000,0.180000,0.180000,1427200
2015-02-17,0.180000,0.190000,0.170000,0.180000,0.180000,1277000
2015-02-18,0.180000,0.180000,0.170000,0.180000,0.180000,280800
2015-02-19,0.180000,0.180000,0.170000,0.170000,0.170000,125200
2015-02-20,0.170000,0.190000,0.170000,0.180000,0.180000,569700
2015-02-23,0.180000,0.180000,0.170000,0.170000,0.170000,507000
2015-02-24,0.170000,0.180000,0.170000,0.180000,0.180000,302800
2015-02-25,0.180000,0.180000,0.170000,0.170000,0.170000,416400
2015-02-26,0.170000,0.190000,0.170000,0.180000,0.180000,327200
2015-02-27,0.180000,0.180000,0.180000,0.180000,0.180000,312100
2015-03-02,0.180000,0.180000,0.170000,0.170000,0.170000,298500
2015-03-03,0.170000,0.170000,0.170000,0.170000,0.170000,147000
2015-03-04,0.170000,0.180000,0.160000,0.180000,0.180000,824700
2015-03-05,0.170000,0.200000,0.170000,0.200000,0.200000,651300
2015-03-06,0.190000,0.190000,0.160000,0.180000,0.180000,2091700
2015-03-09,0.180000,0.180000,0.140000,0.140000,0.140000,3348800
2015-03-10,0.140000,0.150000,0.130000,0.150000,0.150000,2510000
2015-03-11,0.140000,0.150000,0.110000,0.130000,0.130000,5107700
2015-03-12,0.130000,0.140000,0.130000,0.130000,0.130000,469300
2015-03-13,0.140000,0.140000,0.130000,0.130000,0.130000,681200
2015-03-16,0.130000,0.150000,0.120000,0.140000,0.140000,1656000
2015-03-17,0.140000,0.140000,0.130000,0.130000,0.130000,401300
2015-03-18,0.140000,0.170000,0.130000,0.160000,0.160000,1111200
2015-03-19,0.150000,0.160000,0.140000,0.150000,0.150000,150900
2015-03-20,0.150000,0.170000,0.130000,0.150000,0.150000,1960400
2015-03-23,0.150000,0.150000,0.140000,0.140000,0.140000,1592400
2015-03-24,0.140000,0.140000,0.140000,0.140000,0.140000,241100
2015-03-25,0.140000,0.140000,0.140000,0.140000,0.140000,123700
2015-03-26,0.140000,0.170000,0.140000,0.160000,0.160000,2028900
2015-03-27,0.170000,0.170000,0.150000,0.160000,0.160000,240100
2015-03-30,0.160000,0.160000,0.140000,0.160000,0.160000,163900
2015-03-31,0.150000,0.160000,0.140000,0.140000,0.140000,238200
2015-04-01,0.140000,0.160000,0.140000,0.150000,0.150000,170200
2015-04-02,0.160000,0.160000,0.140000,0.160000,0.160000,73300
2015-04-06,0.160000,0.160000,0.140000,0.140000,0.140000,318400
2015-04-07,0.150000,0.160000,0.150000,0.150000,0.150000,409300
2015-04-08,0.160000,0.160000,0.150000,0.150000,0.150000,132300
2015-04-09,0.140000,0.150000,0.140000,0.140000,0.140000,87600
2015-04-10,0.150000,0.160000,0.140000,0.140000,0.140000,142300
2015-04-13,0.140000,0.150000,0.140000,0.150000,0.150000,112500
2015-04-14,0.150000,0.150000,0.140000,0.140000,0.140000,208100
2015-04-15,0.140000,0.150000,0.140000,0.140000,0.140000,276200
2015-04-16,0.140000,0.160000,0.140000,0.150000,0.150000,235500
2015-04-17,0.150000,0.150000,0.140000,0.150000,0.150000,101900
2015-04-20,0.140000,0.150000,0.130000,0.140000,0.140000,622300
2015-04-21,0.140000,0.140000,0.140000,0.140000,0.140000,113800
2015-04-22,0.140000,0.140000,0.130000,0.140000,0.140000,535900
2015-04-23,0.130000,0.140000,0.130000,0.140000,0.140000,140400
2015-04-24,0.140000,0.140000,0.140000,0.140000,0.140000,103500
2015-04-27,0.140000,0.140000,0.140000,0.140000,0.140000,167000
2015-04-28,0.140000,0.140000,0.140000,0.140000,0.140000,305300
2015-04-29,0.140000,0.140000,0.140000,0.140000,0.140000,365200
2015-04-30,0.140000,0.160000,0.140000,0.140000,0.140000,452500
2015-05-01,0.140000,0.140000,0.140000,0.140000,0.140000,95100
2015-05-04,0.140000,0.160000,0.140000,0.150000,0.150000,352100
2015-05-05,0.140000,0.140000,0.140000,0.140000,0.140000,92200
2015-05-06,0.140000,0.140000,0.140000,0.140000,0.140000,199700
2015-05-07,0.140000,0.140000,0.130000,0.130000,0.130000,2186000
2015-05-08,0.140000,0.140000,0.130000,0.130000,0.130000,729000
2015-05-11,0.130000,0.140000,0.130000,0.140000,0.140000,575400
2015-05-12,0.140000,0.140000,0.140000,0.140000,0.140000,127800
2015-05-13,0.140000,0.140000,0.140000,0.140000,0.140000,390300
2015-05-14,0.140000,0.140000,0.140000,0.140000,0.140000,194200
2015-05-15,0.140000,0.140000,0.140000,0.140000,0.140000,281500
2015-05-19,0.140000,0.140000,0.140000,0.140000,0.140000,252800
2015-05-20,0.140000,0.140000,0.140000,0.140000,0.140000,122500
2015-05-21,0.140000,0.140000,0.140000,0.140000,0.140000,49500
2015-05-22,0.140000,0.140000,0.140000,0.140000,0.140000,100500
2015-05-25,0.140000,0.140000,0.140000,0.140000,0.140000,21500
2015-05-26,0.140000,0.140000,0.130000,0.140000,0.140000,362700
2015-05-27,0.140000,0.140000,0.130000,0.140000,0.140000,198500
2015-05-28,0.140000,0.140000,0.140000,0.140000,0.140000,371500
2015-05-29,0.140000,0.140000,0.140000,0.140000,0.140000,150300
2015-06-01,0.140000,0.140000,0.140000,0.140000,0.140000,229000
2015-06-02,0.140000,0.160000,0.140000,0.150000,0.150000,374100
2015-06-03,0.140000,0.140000,0.140000,0.140000,0.140000,138200
2015-06-04,0.140000,0.140000,0.140000,0.140000,0.140000,35900
2015-06-05,0.140000,0.160000,0.140000,0.160000,0.160000,745500
2015-06-08,0.150000,0.160000,0.140000,0.160000,0.160000,139200
2015-06-09,0.150000,0.150000,0.150000,0.150000,0.150000,120000
2015-06-10,0.140000,0.160000,0.140000,0.140000,0.140000,111500
2015-06-11,0.150000,0.160000,0.150000,0.150000,0.150000,5500
2015-06-12,0.160000,0.160000,0.140000,0.140000,0.140000,25100
2015-06-15,0.160000,0.160000,0.140000,0.160000,0.160000,82700
2015-06-16,0.150000,0.160000,0.150000,0.150000,0.150000,153500
2015-06-17,0.150000,0.150000,0.140000,0.140000,0.140000,151400
2015-06-18,0.150000,0.160000,0.140000,0.160000,0.160000,202500
2015-06-19,0.160000,0.160000,0.150000,0.150000,0.150000,66500
2015-06-22,0.160000,0.160000,0.140000,0.150000,0.150000,159800
2015-06-23,0.140000,0.150000,0.140000,0.140000,0.140000,237000
2015-06-24,0.140000,0.150000,0.140000,0.140000,0.140000,109900
2015-06-25,0.140000,0.140000,0.140000,0.140000,0.140000,67600
2015-06-26,0.140000,0.140000,0.140000,0.140000,0.140000,24500
2015-06-29,0.140000,0.150000,0.140000,0.150000,0.150000,156600
2015-06-30,0.140000,0.140000,0.140000,0.140000,0.140000,85700
2015-07-02,0.140000,0.140000,0.140000,0.140000,0.140000,205400
2015-07-03,0.140000,0.140000,0.140000,0.140000,0.140000,170000
2015-07-06,0.140000,0.140000,0.140000,0.140000,0.140000,149700
2015-07-07,0.140000,0.140000,0.140000,0.140000,0.140000,189700
2015-07-08,0.140000,0.140000,0.130000,0.130000,0.130000,267700
2015-07-09,0.130000,0.140000,0.130000,0.140000,0.140000,142500
2015-07-10,0.140000,0.140000,0.140000,0.140000,0.140000,5100
2015-07-13,0.130000,0.130000,0.130000,0.130000,0.130000,80500
2015-07-14,0.130000,0.140000,0.130000,0.130000,0.130000,44500
2015-07-15,0.130000,0.140000,0.130000,0.130000,0.130000,77800
2015-07-16,0.130000,0.140000,0.130000,0.130000,0.130000,143200
2015-07-17,0.130000,0.130000,0.120000,0.130000,0.130000,391900
2015-07-20,0.120000,0.120000,0.110000,0.120000,0.120000,775700
2015-07-21,0.120000,0.130000,0.120000,0.120000,0.120000,757500
2015-07-22,0.130000,0.130000,0.120000,0.120000,0.120000,885500
2015-07-23,0.120000,0.120000,0.120000,0.120000,0.120000,157500
2015-07-24,0.120000,0.120000,0.120000,0.120000,0.120000,390200
2015-07-27,0.120000,0.120000,0.120000,0.120000,0.120000,61800
2015-07-28,0.120000,0.120000,0.120000,0.120000,0.120000,345100
2015-07-29,0.120000,0.130000,0.120000,0.120000,0.120000,116700
2015-07-30,0.120000,0.130000,0.120000,0.130000,0.130000,207100
2015-07-31,0.120000,0.130000,0.120000,0.130000,0.130000,354200
2015-08-04,0.130000,0.130000,0.120000,0.120000,0.120000,84500
2015-08-05,0.120000,0.120000,0.120000,0.120000,0.120000,113900
2015-08-06,0.120000,0.130000,0.120000,0.120000,0.120000,253600
2015-08-07,0.120000,0.130000,0.120000,0.120000,0.120000,218700
2015-08-10,0.120000,0.130000,0.120000,0.130000,0.130000,599200
2015-08-11,0.140000,0.140000,0.130000,0.140000,0.140000,191400
2015-08-12,0.130000,0.140000,0.130000,0.140000,0.140000,435700
2015-08-13,0.130000,0.130000,0.130000,0.130000,0.130000,53300
2015-08-14,0.130000,0.130000,0.130000,0.130000,0.130000,191000
2015-08-17,0.130000,0.130000,0.130000,0.130000,0.130000,331200
2015-08-18,0.130000,0.130000,0.130000,0.130000,0.130000,75500
2015-08-19,0.130000,0.130000,0.120000,0.130000,0.130000,513200
2015-08-20,0.130000,0.140000,0.130000,0.130000,0.130000,305300
2015-08-21,0.140000,0.140000,0.130000,0.130000,0.130000,148000
2015-08-24,0.130000,0.130000,0.120000,0.120000,0.120000,289600
2015-08-25,0.120000,0.130000,0.120000,0.120000,0.120000,266100
2015-08-26,0.130000,0.130000,0.120000,0.120000,0.120000,68700
2015-08-27,0.120000,0.130000,0.120000,0.130000,0.130000,95800
2015-08-28,0.130000,0.130000,0.120000,0.120000,0.120000,64000
2015-08-31,0.130000,0.130000,0.120000,0.120000,0.120000,188500
2015-09-01,0.120000,0.120000,0.120000,0.120000,0.120000,78600
2015-09-02,0.120000,0.120000,0.120000,0.120000,0.120000,50300
2015-09-03,0.120000,0.120000,0.120000,0.120000,0.120000,108100
2015-09-04,0.120000,0.130000,0.120000,0.120000,0.120000,200500
2015-09-08,0.120000,0.120000,0.120000,0.120000,0.120000,326000
2015-09-09,0.130000,0.130000,0.120000,0.120000,0.120000,64100
2015-09-10,0.120000,0.120000,0.120000,0.120000,0.120000,78500
2015-09-11,0.120000,0.120000,0.120000,0.120000,0.120000,30000
2015-09-14,0.120000,0.120000,0.120000,0.120000,0.120000,11000
2015-09-15,0.120000,0.120000,0.120000,0.120000,0.120000,106200
2015-09-16,0.120000,0.130000,0.120000,0.120000,0.120000,346600
2015-09-17,0.120000,0.120000,0.120000,0.120000,0.120000,87900
2015-09-18,0.120000,0.130000,0.120000,0.130000,0.130000,113500
2015-09-21,0.120000,0.130000,0.120000,0.120000,0.120000,211600
2015-09-22,0.120000,0.130000,0.120000,0.120000,0.120000,183600
2015-09-23,0.130000,0.130000,0.120000,0.120000,0.120000,143100
2015-09-24,0.130000,0.140000,0.130000,0.140000,0.140000,479100
2015-09-25,0.130000,0.140000,0.130000,0.140000,0.140000,76000
2015-09-28,0.130000,0.130000,0.130000,0.130000,0.130000,45000
2015-09-29,0.130000,0.140000,0.130000,0.140000,0.140000,87200
2015-09-30,0.130000,0.130000,0.130000,0.130000,0.130000,75500
2015-10-01,0.130000,0.130000,0.120000,0.130000,0.130000,111900
2015-10-02,0.130000,0.130000,0.130000,0.130000,0.130000,145700
2015-10-05,0.120000,0.130000,0.120000,0.130000,0.130000,420100
2015-10-06,0.130000,0.140000,0.130000,0.140000,0.140000,281800
2015-10-07,0.140000,0.140000,0.140000,0.140000,0.140000,367000
2015-10-08,0.140000,0.140000,0.140000,0.140000,0.140000,295700
2015-10-09,0.140000,0.150000,0.140000,0.140000,0.140000,148000
2015-10-13,0.140000,0.160000,0.140000,0.160000,0.160000,319000
2015-10-14,0.160000,0.170000,0.160000,0.170000,0.170000,482400
2015-10-15,0.160000,0.160000,0.160000,0.160000,0.160000,60800
2015-10-16,0.160000,0.160000,0.140000,0.150000,0.150000,434400
2015-10-19,0.140000,0.140000,0.140000,0.140000,0.140000,87000
2015-10-20,0.140000,0.140000,0.140000,0.140000,0.140000,134900
2015-10-21,0.140000,0.140000,0.140000,0.140000,0.140000,0
2015-10-22,0.140000,0.140000,0.140000,0.140000,0.140000,180600
2015-10-23,0.140000,0.140000,0.140000,0.140000,0.140000,74400
2015-10-26,0.140000,0.150000,0.140000,0.140000,0.140000,125600
2015-10-27,0.140000,0.150000,0.140000,0.150000,0.150000,70600
2015-10-28,0.150000,0.150000,0.140000,0.140000,0.140000,333800
2015-10-29,0.140000,0.140000,0.140000,0.140000,0.140000,87200
2015-10-30,0.140000,0.140000,0.140000,0.140000,0.140000,46500
2015-11-02,0.140000,0.140000,0.140000,0.140000,0.140000,20100
2015-11-03,0.140000,0.140000,0.140000,0.140000,0.140000,151600
2015-11-04,0.140000,0.140000,0.130000,0.130000,0.130000,99000
2015-11-05,0.130000,0.140000,0.130000,0.140000,0.140000,495600
2015-11-06,0.140000,0.140000,0.130000,0.140000,0.140000,348200
2015-11-09,0.130000,0.140000,0.130000,0.140000,0.140000,246500
2015-11-10,0.130000,0.140000,0.130000,0.140000,0.140000,307900
2015-11-11,0.130000,0.140000,0.130000,0.130000,0.130000,73900
2015-11-12,0.130000,0.130000,0.130000,0.130000,0.130000,78000
2015-11-13,0.130000,0.140000,0.130000,0.140000,0.140000,246100
2015-11-16,0.130000,0.140000,0.130000,0.130000,0.130000,20000
2015-11-17,0.130000,0.130000,0.130000,0.130000,0.130000,9800
2015-11-18,0.130000,0.130000,0.130000,0.130000,0.130000,10000
